OldName,NewName,CardCode,Player,MinorTeam,Status,Note
IMG_3900.JPEG,unknown__pd-24__pro-debut__back.jpg,PD-24,,,OK,
IMG_3902.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=none,psm=6: S S 32 Z2 8 3 DO R2 UO C8 83 2 J 2232 BS Q OS0 W-S3 QA25 E WES SE 3 18225 339 38 S 2 25 225 2 S8 35S N P 4 S O O8 52"
IMG_3904.JPEG,unknown__pd-78__pro-debut__back.jpg,PD-78,,,OK,
IMG_3907.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=invbin165,psm=6: A0 PUBSYJBWAPRHE NVMWOO0SOLJHLS202OF PEMJPAAU SIHIP UIXOSPY JSA 2UNURNSY STVLOLSTIW STWLOL YSLSSONOM2 GNVIMO92 STMANSIYD2 1STUANSSHD21 XOSGIUTO4EZ 7YONILIVE3NSVI7HONIA"
IMG_3909.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=none,psm=6: 32 S ER - 2 S S DE OO8 W W F S OS ET B352 WO R 232 2 BAS O PS8 SS R NS V 238 S 25 252 255 - W S OS 3"
IMG_3911.JPEG,unknown__pd-32__pro-debut__back.jpg,PD-32,,,OK,
IMG_3913.JPEG,,,,,NO_CODE,"rot=0,roi=right_bar,v=none,psm=6: ET-TA W 2 5 4 3 Y O A F - A - OES S 3 S 4 7 7 7 4 22 J XX 2 Z LC I W O 32 2 O A S ES - S-- O3M 8 CS -7 - - - E S V - O- S S 4 2 5 -73 K B PY OL-SE WY D BO 1O"
IMG_3915.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=invbin165,psm=6: S 3 QS S 8 Q 3 Z -A SS 855E P S E - 2 PS A 26 S N2 M25 WS QS P 422 -Q 225 8 E 1S 5 8 2"
IMG_3917.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=none,psm=6: TIWYSIA S34BA0SRWPRES ANWAWODSOLSHLSZ02O2 011UHO9119S-17 JUJOJEU BXIYIMU Y-2BS0O NJ009SIOUWEWAG WIVSIA2 -SHOVEGNOWVIOTOVZ YOV1SHOVECNONVICTOVE2 934SNILIVE3N9V37YONIA"
IMG_3919.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=invbin165,psm=6: 23 3 2 -O 23 8 A S S59 E WY A 263 Q R2 Z 25C 2 PS O23 2 P-5 O6 -O SP SF B RE2 RE Q2E8 8 S 285 OS S5 7 255 38 2 2 F9 WS 25 QS AF"
IMG_3921.JPEG,,,,,NO_CODE,"rot=0,roi=right_bar,v=none,psm=6: PA 2 B I S SU TELM 22D N27 S3 ASC ZSAWN SOIT F SD SM SS F 3 A ZP9 2229 DO5P T2583 - FS S R 3 CO O O S G 4"
IMG_3923.JPEG,,,,,NO_CODE,"rot=0,roi=right_bar,v=invbin165,psm=6: 2NLESA A S P LSE D GA N ES AQOSIE 1 KS 7T - 0 SS SS - 1 288 R AE RZ OP TEN -- X T --OM 2W S 4 Y M LG WS A - TA Y 0 EE1CO2"
IMG_3925.JPEG,,,,,NO_CODE,"rot=0,roi=right_bar,v=none,psm=6: S - A 2 - W Y0 O - P D 2P O SN E O 4 -0 DEMS 7 E O34 Z 5 AVG-BE BO- 0R T SORE"
IMG_3927.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=invbin165,psm=6: 32 5 5 70 2 2 3 S 2 L2 EO O CE9 O28 O GQ BS 2EI EE SS 2F BA OS W3 G26 ZL 3 W2 RE RSE QZE5 25 23E Z3 Z2 223 22- C8 2 SO -E 2 -"
IMG_3929.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=invbin165,psm=6: WNUSIA SA0SEE INYJINOODSOLJHLS202 SOZLP WY-HNWWYE 109SULU79 J0BH ISASIYBUI 1S0LTTIN SFWLOLSTIN STTOEYNNY LXOS3IIHMTOV2 3YSNILIVG3NDWI1YONI"
IMG_3931.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=invbin165,psm=6: 2 23 3 S BEY 58 O D FS Y E BE S G3 RS 23S 5S 0225 D6 22 O53 OD WS2 3 B2 2O 9RES - QA 2 429 B 3 S 2 30 5 22 - -52 3 O0 - - 5 LS W S2 O8 SF Q O"
IMG_3933.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=none,psm=6: D6 SS 4 E 3 ER S - 3 25 3 E O4 P F 4 Q 7 S B52 58 BE BS B 2OE 2ES 2S2 4 3 B-5 - -38 WO 3 C- S23 NOES BS PS 255 FS 35 2S 35 5- J 2 SOEP S B2 5 I PE8 S 1 -W SE OS 8"
IMG_3935.JPEG,,,,,NO_CODE,"rot=180,roi=right_bar,v=invbin165,psm=6: 2 6 - SS S EE 3 C4 O S83 2S 4 E LO S58 EEE AC - I 232 255 B S58 22 C WS AL2 MEZ T RE OF 5 3 S 535 V 2 222 C -55 - CS 2 S LN 5 N OS Y"
IMG_3937.JPEG,,,,,NO_CODE,"rot=0,roi=right_bar,v=invbin165,psm=6: FR A O LTO ZS ONG BS T1 - 3 J EA N C OR SZ C DPO SSC A FO O ALZZ 25 SE33 APF 2200S 270 57 2P SAM Z2S COZ SE R35 2 AR CO 0 O SW C"
IMG_3939.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=invbin165,psm=6: BA0 DUSYJEWAPREY JWO9SOLSHLSZ022 JEUOISSJO81 9914UISIBWOU PIN2UEIPUJO SIUSE DOUEYSJOYIIA - STVLOLSTIW GNIDYA JONILLVGINDVI1MONIW"
IMG_3941.JPEG,,,,,NO_CODE,"rot=0,roi=right_bar,v=none,psm=6: 6 A S 4 S S J QG LON 2 8 M AMSS J S172 SS A 29 ED 4 BQ D6 7B -2R S OO O O A ND 7 - 0 S SS OT"
IMG_3943.JPEG,,,,,NO_CODE,"rot=90,roi=right_bar,v=none,psm=6: SS RF A 9 S2E S S GS W O23E SZ 2E R SS KOM - H PE JJ - SS85 - 5 FA-323 2P S Z2 -ES BES NS Q2222 O3 282 Q 2Z -Z5 WAS 26 SH NESS WS SEE G"
IMG_3945.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=invbin165,psm=6: UAIDEANSERTNOARO SARS NC8WE9 CR 60MESO A WERBS9 HOLE OEAIN EET S-S SO OA B A O S -3 TOMY A 7 M TL ST L - -- - - - - X S - - -- - - A P OT - PR P T- - TS BEN S O - F S-M PAGA 2 G TW P SOT -- 1"
IMG_3947.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=none,psm=6: OSKPI 2SYIEWAPEEEYNEJOUIW ANVAINODSO1SHLSZ0F B1430B HUA9YOFYEP PUISSJO914 7Z0ZU-26S ESJX LST07UW VSNOWVONOHONWY 2 --S9000TOVZ L0072 PF J3USNILIVE3N9V31YONIW VL SY CA"
IMG_3950.JPEG,,,,,NO_CODE,"rot=90,roi=right_bar,v=none,psm=6: SIAUSUABIY BSEWEEN710UNA NIANVAWODSO1SHLSZ02O2 1HAWOYUIM YLVONSUSIYJO 28UISHYN HJUUBS DJEA9AOYELOYL 3SOPNYS 32 934SNILIVG3N9V31YONIW WSACOY"
IMG_3952.JPEG,,,,,NO_CODE,"rot=90,roi=right_bar,v=none,psm=6: PRODEBUT XG0 ESCRO2SYAVC 389865389 2 333733286 1673977 34376334 D-A IN0S IHE S2 MARKSOFTHETOPPSCOMPANYINC OLPMLB ESCMP103166"
IMG_3954.JPEG,,,,,NO_CODE,"rot=90,roi=right_bar,v=none,psm=6: JUSAB HEWPEEJ0 ANVAINODSOLSHLSZ02F BEX SSIYUYUI66 HKE UIUBIS Z-HS SCHUTOV92 SNIDYA 1YSNILIVE3N9V37YONIN D4 19V"
IMG_3956.JPEG,unknown__pdc-32__pro-debut__back.jpg,PDC-32,,,OK,
IMG_3958.JPEG,,,,,NO_CODE,"rot=270,roi=right_bar,v=none,psm=6: TIT USUAARI RWPEENEJOUIW 1SWWODSOLSHLSZ02O2 92UA06AU - MD1YE ISV1J21O0Y G9ZB PEWZ3JPZU0H SSTWLOLSTI STVAOYTOW2 AN1IDHA YONILIVE-3NDVI7YONIW"
